,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
1055,cluster_2083553505_255072664,traffic_light,12913.2,15020.62,,False,"[11, 'cluster_2083553505_255072664', [['151060320#0', '151060320#2', 'cluster_2083553505_255072664', 's', 'o'], ['151060320#0', '151060320#2', 'cluster_2083553505_255072664', 's', 'o'], ['151060320#0', '-151060324#7', 'cluster_2083553505_255072664', 's', 'o'], ['151060320#0', '198188181#0', 'cluster_2083553505_255072664', 't', 'o'], ['151060324#7', '198188181#0', 'cluster_2083553505_255072664', 's', 'o'], ['151060324#7', '151060320#2', 'cluster_2083553505_255072664', 'l', 'o'], ['151060324#7', '-151060324#7', 'cluster_2083553505_255072664', 't', 'o'], ['62078860#1', '-151060324#7', 'cluster_2083553505_255072664', 'r', 'o'], ['62078860#1', '198188181#0', 'cluster_2083553505_255072664', 's', 'o'], ['62078860#1', '198188181#0', 'cluster_2083553505_255072664', 's', 'o'], ['62078860#1', '151060320#2', 'cluster_2083553505_255072664', 't', 'o']]]",13.89,0.0,169.346,84.5378354585,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,0,0,0,0,,0,0,3,3,9,1
1056,cluster_2084912557_38443855_38443856_38443858,traffic_light,11292.3,17654.84,,False,"[15, 'cluster_2084912557_38443855_38443856_38443858', [['166069094#0', '5367047#0', 'cluster_2084912557_38443855_38443856_38443858', 's', 'o'], ['166069094#0', '253093568#0', 'cluster_2084912557_38443855_38443856_38443858', 'R', 'o'], ['166069094#0', '51240792', 'cluster_2084912557_38443855_38443856_38443858', 'L', 'o'], ['166069094#0', '51240792', 'cluster_2084912557_38443855_38443856_38443858', 'L', 'o'], ['166069094#0', '198350765#0', 'cluster_2084912557_38443855_38443856_38443858', 'l', 'o'], ['201954461', '51240792', 'cluster_2084912557_38443855_38443856_38443858', 's', 'o'], ['201954461', '51240792', 'cluster_2084912557_38443855_38443856_38443858', 's', 'o'], ['201954461', '198350765#0', 'cluster_2084912557_38443855_38443856_38443858', 'L', 'o'], ['201954461', '5367047#0', 'cluster_2084912557_38443855_38443856_38443858', 'R', 'o'], ['201954461', '253093568#0', 'cluster_2084912557_38443855_38443856_38443858', 't', 'o'], ['203041216', '198350765#0', 'cluster_2084912557_38443855_38443856_38443858', 'r', 'o'], ['203041216', '5367047#0', 'cluster_2084912557_38443855_38443856_38443858', 'L', 'o'], ['203041216', '5367047#0', 'cluster_2084912557_38443855_38443856_38443858', 'L', 'o'], ['203041216', '253093568#0', 'cluster_2084912557_38443855_38443856_38443858', 's', 'o'], ['203041216', '51240792', 'cluster_2084912557_38443855_38443856_38443858', 't', 'o']]]",13.89,0.0,86.63,33.0613105781,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,7,0,0,0,0,,0,0,4,3,9,1
1057,cluster_2106346103_2139839870,traffic_light,13692.97,13538.83,,False,"[11, 'cluster_2106346103_2139839870', [['10318490', '136413965#0', 'cluster_2106346103_2139839870', 's', 'o'], ['10318490', '136413965#0', 'cluster_2106346103_2139839870', 's', 'o'], ['10318490', '136413965#0', 'cluster_2106346103_2139839870', 's', 'o'], ['10318490', '203971501', 'cluster_2106346103_2139839870', 't', 'o'], ['169453889', '203971501', 'cluster_2106346103_2139839870', 's', 'o'], ['169453889', '203971501', 'cluster_2106346103_2139839870', 's', 'o'], ['169453889', '203971501', 'cluster_2106346103_2139839870', 's', 'o'], ['200671461', '136413965#0', 'cluster_2106346103_2139839870', 'r', 'o'], ['200671461', '203971501', 'cluster_2106346103_2139839870', 'l', 'o'], ['203971499#0', '203971501', 'cluster_2106346103_2139839870', 'r', 'o'], ['203971499#0', '136413965#0', 'cluster_2106346103_2139839870', 'l', 'o']]]",13.2722222222,1.74733942373,100.326666667,39.5371810944,"['highway.residential', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.33333333333,9,0,0,0,0,,0,0,3,0,5,1
1058,cluster_2109024389_3656935449_585630,traffic_light,20737.02,8264.1,,False,"[16, 'cluster_2109024389_3656935449_585630', [['-361183630#2', '132622430#0', 'cluster_2109024389_3656935449_585630', 'r', 'o'], ['-361183630#2', '-321388520#2', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['-361183630#2', '-321388520#2', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['-361183630#2', '361183634#0', 'cluster_2109024389_3656935449_585630', 'L', 'o'], ['-361183630#2', '-361183628#1', 'cluster_2109024389_3656935449_585630', 'l', 'o'], ['-361183630#2', '361183630#0', 'cluster_2109024389_3656935449_585630', 't', 'o'], ['321388520#0', '361183634#0', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['321388520#0', '-361183628#1', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['321388520#0', '361183630#0', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['321388520#0', '132622430#0', 'cluster_2109024389_3656935449_585630', 'l', 'o'], ['321388520#0', '-321388520#2', 'cluster_2109024389_3656935449_585630', 't', 'o'], ['361183628#0', '361183630#0', 'cluster_2109024389_3656935449_585630', 'r', 'o'], ['361183628#0', '132622430#0', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['361183628#0', '-321388520#2', 'cluster_2109024389_3656935449_585630', 's', 'o'], ['361183628#0', '361183634#0', 'cluster_2109024389_3656935449_585630', 'R', 'o'], ['361183628#0', '-361183628#1', 'cluster_2109024389_3656935449_585630', 't', 'o']]]",13.89,0.0,113.1,98.6950247986,"['highway.unclassified', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.6,5,0,0,0,0,,0,0,4,3,9,1
1059,cluster_2125040443_278887407,traffic_light,14958.59,5143.41,,False,"[9, 'cluster_2125040443_278887407', [['-198155965', '198155967', 'cluster_2125040443_278887407', 'r', 'o'], ['-198155965', '-235820581#0', 'cluster_2125040443_278887407', 's', 'o'], ['-198155965', '198155965', 'cluster_2125040443_278887407', 't', 'o'], ['202540289', '-235820581#0', 'cluster_2125040443_278887407', 'r', 'o'], ['202540289', '198155965', 'cluster_2125040443_278887407', 'l', 'o'], ['202540289', '198155967', 'cluster_2125040443_278887407', 't', 'o'], ['235820581#0', '198155965', 'cluster_2125040443_278887407', 's', 'o'], ['235820581#0', '198155967', 'cluster_2125040443_278887407', 'l', 'o'], ['235820581#0', '-235820581#0', 'cluster_2125040443_278887407', 't', 'o']]]",13.89,0.0,68.1925,28.86715034,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary']",6.25,4,0,0,0,0,,0,0,1,3,9,1
1060,cluster_2125074253_56557353,traffic_light,16115.78,6124.93,,False,"[17, 'cluster_2125074253_56557353', [['-150921686#1', '202544068', 'cluster_2125074253_56557353', 'r', 'o'], ['-150921686#1', '-202544069', 'cluster_2125074253_56557353', 's', 'o'], ['-150921686#1', '-202544069', 'cluster_2125074253_56557353', 's', 'o'], ['-150921686#1', '202544067#0', 'cluster_2125074253_56557353', 'l', 'o'], ['-150921686#1', '150921686#1', 'cluster_2125074253_56557353', 't', 'o'], ['18230231', '-202544069', 'cluster_2125074253_56557353', 'r', 'o'], ['18230231', '202544067#0', 'cluster_2125074253_56557353', 's', 'o'], ['18230231', '150921686#1', 'cluster_2125074253_56557353', 'l', 'o'], ['18230231', '202544068', 'cluster_2125074253_56557353', 't', 'o'], ['202544066', '150921686#1', 'cluster_2125074253_56557353', 'r', 'o'], ['202544066', '202544068', 'cluster_2125074253_56557353', 's', 'o'], ['202544066', '-202544069', 'cluster_2125074253_56557353', 'l', 'o'], ['202544066', '202544067#0', 'cluster_2125074253_56557353', 't', 'o'], ['202544069', '150921686#1', 'cluster_2125074253_56557353', 's', 'o'], ['202544069', '150921686#1', 'cluster_2125074253_56557353', 's', 'o'], ['202544069', '202544068', 'cluster_2125074253_56557353', 'l', 'o'], ['202544069', '-202544069', 'cluster_2125074253_56557353', 't', 'o']]]",17.59,2.61629509039,76.9616666667,45.203539838,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.unclassified', 'highway.secondary', 'highway.secondary']",6.5,6,0,0,0,0,,0,0,7,1,5,1
1061,cluster_2127851258_359675_359681_364997,traffic_light,13593.35,12469.72,,False,"[17, 'GS_cluster_2127851258_359675_359681_364997', [['34998403#0', '25676944', 'GS_cluster_2127851258_359675_359681_364997', 's', 'o'], ['34998403#0', '130734295#1', 'GS_cluster_2127851258_359675_359681_364997', 's', 'o'], ['34998403#0', '150031250#1', 'GS_cluster_2127851258_359675_359681_364997', 'l', 'o'], ['34998403#0', '202849696#0', 'GS_cluster_2127851258_359675_359681_364997', 't', 'o'], ['37276378#0', '25676944', 'GS_cluster_2127851258_359675_359681_364997', 'r', 'o'], ['37276378#0', '130734295#1', 'GS_cluster_2127851258_359675_359681_364997', 'R', 'o'], ['37276378#0', '150031250#1', 'GS_cluster_2127851258_359675_359681_364997', 's', 'o'], ['37276378#0', '150031250#1', 'GS_cluster_2127851258_359675_359681_364997', 's', 'o'], ['37276378#0', '150031250#1', 'GS_cluster_2127851258_359675_359681_364997', 's', 'o'], ['37276378#0', '202849696#0', 'GS_cluster_2127851258_359675_359681_364997', 'l', 'o']]]",13.89,0.0,86.8433333333,21.6327534591,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.33333333333,6,0,0,0,0,,0,0,0,3,6,1
1062,cluster_213280597_248160655,traffic_light,13766.07,12791.95,,False,"[14, 'cluster_213280597_248160655', [['23016541#0', '34998402#5', 'cluster_213280597_248160655', 'r', 'o'], ['23016541#0', '154502573', 'cluster_213280597_248160655', 's', 'o'], ['23016541#0', '34998404#2', 'cluster_213280597_248160655', 'l', 'o'], ['23016541#0', '34998404#2', 'cluster_213280597_248160655', 'l', 'o'], ['34998402#4', '34998402#5', 'cluster_213280597_248160655', 's', 'o'], ['34998402#4', '34998402#5', 'cluster_213280597_248160655', 's', 'o'], ['34998402#4', '34998402#5', 'cluster_213280597_248160655', 's', 'o'], ['34998402#4', '154502573', 'cluster_213280597_248160655', 'l', 'o'], ['34998402#4', '34998404#2', 'cluster_213280597_248160655', 't', 'o'], ['34998404#0', '154502573', 'cluster_213280597_248160655', 'r', 'o'], ['34998404#0', '34998404#2', 'cluster_213280597_248160655', 's', 'o'], ['34998404#0', '34998404#2', 'cluster_213280597_248160655', 's', 'o'], ['34998404#0', '34998404#2', 'cluster_213280597_248160655', 's', 'o'], ['34998404#0', '34998402#5', 'cluster_213280597_248160655', 't', 'o']]]",13.89,0.0,107.928571429,57.091643729,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.57142857143,7,0,0,0,0,,0,0,1,3,13,1
1063,cluster_213432887_248109291,traffic_light,13698.51,12702.2,,False,"[14, 'cluster_213432887_248109291', [['23013041#0', '34998402#3', 'cluster_213432887_248109291', 'r', 'o'], ['23013041#0', '34999321#0', 'cluster_213432887_248109291', 's', 'o'], ['23013041#0', '34998404#3', 'cluster_213432887_248109291', 'l', 'o'], ['23013041#0', '34998404#3', 'cluster_213432887_248109291', 'l', 'o'], ['34998402#1', '34998402#3', 'cluster_213432887_248109291', 's', 'o'], ['34998402#1', '34998402#3', 'cluster_213432887_248109291', 's', 'o'], ['34998402#1', '34998402#3', 'cluster_213432887_248109291', 's', 'o'], ['34998402#1', '34999321#0', 'cluster_213432887_248109291', 'l', 'o'], ['34998402#1', '34998404#3', 'cluster_213432887_248109291', 't', 'o'], ['34998404#2', '34999321#0', 'cluster_213432887_248109291', 'r', 'o'], ['34998404#2', '34998404#3', 'cluster_213432887_248109291', 's', 'o'], ['34998404#2', '34998404#3', 'cluster_213432887_248109291', 's', 'o'], ['34998404#2', '34998404#3', 'cluster_213432887_248109291', 's', 'o'], ['34998404#2', '34998402#3', 'cluster_213432887_248109291', 't', 'o']]]",13.0957142857,1.94559470998,144.507142857,20.6859612258,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.57142857143,7,0,0,0,0,,0,0,1,0,13,1
1064,cluster_2137672144_78571910,traffic_light,15300.66,16117.67,,False,"[7, 'GS_cluster_2137672144_78571910', [['111465048#0', '225922921#0', 'GS_cluster_2137672144_78571910', 'r', 'o'], ['111465048#0', '9533192#4', 'GS_cluster_2137672144_78571910', 'l', 'o'], ['9533192#0', '9533192#4', 'GS_cluster_2137672144_78571910', 's', 'o'], ['9533192#0', '9533192#4', 'GS_cluster_2137672144_78571910', 's', 'o'], ['9533192#0', '225922921#0', 'GS_cluster_2137672144_78571910', 't', 'o'], ['9533234#3', '225922921#0', 'GS_cluster_2137672144_78571910', 's', 'o'], ['9533234#3', '225922921#0', 'GS_cluster_2137672144_78571910', 's', 'o']]]",13.89,0.0,139.024,58.5933035764,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.trunk_link']",8.4,5,0,0,0,0,,0,0,0,3,10,1
1065,cluster_2137674984_674067366,traffic_light,13989.94,14910.52,,False,"[10, 'GS_cluster_2137674984_674067366', [['100138692', '6187383#1', 'GS_cluster_2137674984_674067366', 's', 'o'], ['100138692', '6187383#1', 'GS_cluster_2137674984_674067366', 's', 'o'], ['100138692', '144886434#2', 'GS_cluster_2137674984_674067366', 't', 'o'], ['144886434#0', '144886434#2', 'GS_cluster_2137674984_674067366', 's', 'o'], ['144886434#0', '144886434#2', 'GS_cluster_2137674984_674067366', 's', 'o'], ['144886434#0', '144886434#2', 'GS_cluster_2137674984_674067366', 's', 'o'], ['144886434#0', '6187383#1', 'GS_cluster_2137674984_674067366', 't', 'o'], ['23686424#0', '6187383#1', 'GS_cluster_2137674984_674067366', 'r', 'o'], ['23686424#0', '144886434#2', 'GS_cluster_2137674984_674067366', 'l', 'o'], ['23686424#0', '144886434#2', 'GS_cluster_2137674984_674067366', 'l', 'o']]]",13.89,0.0,74.4957142857,30.5183939182,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary_link', 'highway.secondary_link', 'highway.primary', 'highway.primary']",8.14285714286,7,0,0,0,0,,0,0,6,3,9,1
1066,cluster_2138007542_3511101691_38443832_38443844_38443847,traffic_light,11208.17,17755.89,,False,"[9, 'cluster_2138007542_3511101691_38443832_38443844_38443847', [['338165576', '166069094#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 's', 'o'], ['338165576', '198350768#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 'l', 'o'], ['338165576', '198350766#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 't', 'o'], ['338165580#0', '198350768#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 'r', 'o'], ['338165580#0', '198350766#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 's', 'o'], ['338165580#0', '166069094#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 't', 'o'], ['338165592', '198350766#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 'r', 'o'], ['338165592', '166069094#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 'l', 'o'], ['338165592', '198350768#0', 'cluster_2138007542_3511101691_38443832_38443844_38443847', 't', 'o']]]",14.446,1.112,50.788,16.5899359854,"['highway.motorway_link', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",8.0,5,0,0,0,0,,0,0,4,1,9,1
1067,cluster_2139304346_238292728,traffic_light,10964.9,17270.77,,False,"[17, 'GS_cluster_2139304346_238292728', [['-69569750#1', '203927573#2', 'GS_cluster_2139304346_238292728', 'r', 'o'], ['-69569750#1', '-338540815#2', 'GS_cluster_2139304346_238292728', 's', 'o'], ['-69569750#1', '204049631#4', 'GS_cluster_2139304346_238292728', 'l', 'o'], ['-69569750#1', '69569750#0', 'GS_cluster_2139304346_238292728', 't', 'o'], ['203927573#0', '69569750#0', 'GS_cluster_2139304346_238292728', 'r', 'o'], ['203927573#0', '203927573#2', 'GS_cluster_2139304346_238292728', 's', 'o'], ['203927573#0', '-338540815#2', 'GS_cluster_2139304346_238292728', 'l', 'o'], ['203927573#0', '204049631#4', 'GS_cluster_2139304346_238292728', 't', 'o'], ['204049631#2', '-338540815#2', 'GS_cluster_2139304346_238292728', 'r', 'o'], ['204049631#2', '204049631#4', 'GS_cluster_2139304346_238292728', 's', 'o'], ['204049631#2', '204049631#4', 'GS_cluster_2139304346_238292728', 's', 'o'], ['204049631#2', '69569750#0', 'GS_cluster_2139304346_238292728', 'l', 'o'], ['204049631#2', '203927573#2', 'GS_cluster_2139304346_238292728', 't', 'o'], ['338540816#5', '204049631#4', 'GS_cluster_2139304346_238292728', 'r', 'o'], ['338540816#5', '69569750#0', 'GS_cluster_2139304346_238292728', 's', 'o'], ['338540816#5', '203927573#2', 'GS_cluster_2139304346_238292728', 'l', 'o'], ['338540816#5', '-338540815#2', 'GS_cluster_2139304346_238292728', 't', 'o']]]",12.778,2.224,74.59,36.0008594342,"['highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",5.8,5,0,0,0,0,,0,0,1,0,10,1
1068,cluster_2144590662_3239863996_3239863997,traffic_light,12188.67,16693.15,,False,"[4, 'cluster_2144590662_3239863996_3239863997', [['26793016#0', '317695769#1', 'cluster_2144590662_3239863996_3239863997', 'r', 'o'], ['26793016#0', '317695765#0', 'cluster_2144590662_3239863996_3239863997', 'l', 'o'], ['313598782#0', '317695765#0', 'cluster_2144590662_3239863996_3239863997', 's', 'o'], ['313598782#0', '317695769#1', 'cluster_2144590662_3239863996_3239863997', 'l', 'o']]]",13.89,0.0,17.38,7.02864140499,"['highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,3,0,0,0,0,,0,0,4,3,13,1
1069,cluster_215310637_765964471,traffic_light,12871.17,17471.09,,False,"[8, 'cluster_215310637_765964471', [['205996611', '61321539#0', 'cluster_215310637_765964471', 's', 'o'], ['205996611', '155798960#0', 'cluster_215310637_765964471', 'l', 'o'], ['205996611', '20302539', 'cluster_215310637_765964471', 't', 'o'], ['49612857#0', '61321539#0', 'cluster_215310637_765964471', 'r', 'o'], ['49612857#0', '155798960#0', 'cluster_215310637_765964471', 's', 'o'], ['49612857#0', '155798960#0', 'cluster_215310637_765964471', 's', 'o'], ['49612857#0', '20302539', 'cluster_215310637_765964471', 'l', 'o'], ['61321520#1', '20302539', 'cluster_215310637_765964471', 's', 'o']]]",13.89,0.0,40.74,14.2587026058,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.5,4,0,0,0,0,,0,0,7,3,9,1
1070,cluster_2156306286_221579003,traffic_light,8100.74,6295.98,,False,"[11, 'cluster_2156306286_221579003', [['205658266#0', '-67150801', 'cluster_2156306286_221579003', 'r', 'o'], ['205658266#0', '-67150802#2', 'cluster_2156306286_221579003', 'l', 'o'], ['205658266#0', '205658267#0', 'cluster_2156306286_221579003', 't', 'o'], ['67150801', '-67150802#2', 'cluster_2156306286_221579003', 's', 'o'], ['67150801', '-67150802#2', 'cluster_2156306286_221579003', 's', 'o'], ['67150801', '205658267#0', 'cluster_2156306286_221579003', 'l', 'o'], ['67150801', '-67150801', 'cluster_2156306286_221579003', 't', 'o'], ['67150802#1', '205658267#0', 'cluster_2156306286_221579003', 'r', 'o'], ['67150802#1', '-67150801', 'cluster_2156306286_221579003', 's', 'o'], ['67150802#1', '-67150801', 'cluster_2156306286_221579003', 's', 'o'], ['67150802#1', '-67150802#2', 'cluster_2156306286_221579003', 't', 'o']]]",13.89,0.0,97.35,56.6423728317,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.33333333333,6,0,0,0,0,,0,0,0,3,9,1
1071,cluster_2162545202_258317369,traffic_light,14710.19,2047.72,,False,"[11, 'cluster_2162545202_258317369', [['-53724244', '-139830429#0', 'cluster_2162545202_258317369', 's', 'o'], ['-53724244', '53724244', 'cluster_2162545202_258317369', 't', 'o'], ['139830429#0', '53724244', 'cluster_2162545202_258317369', 's', 'o'], ['139830429#0', '-139830429#0', 'cluster_2162545202_258317369', 't', 'o']]]",13.89,0.0,48.18,38.1554819128,"['highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,3,0,0,0,0,,0,0,4,3,19,1
1072,cluster_216491950_446186166_95174695,traffic_light,11751.73,2070.4,,False,"[11, 'cluster_216491950_446186166_95174695', [['-201610755', '20364366#1', 'cluster_216491950_446186166_95174695', 'r', 'o'], ['-201610755', '-80367855', 'cluster_216491950_446186166_95174695', 's', 'o'], ['-201610755', '201610751', 'cluster_216491950_446186166_95174695', 't', 'o'], ['20364369#1', '201610751', 'cluster_216491950_446186166_95174695', 'l', 'o'], ['20364369#1', '20364366#1', 'cluster_216491950_446186166_95174695', 't', 'o'], ['37880809', '20364366#1', 'cluster_216491950_446186166_95174695', 's', 'o'], ['37880809', '-80367855', 'cluster_216491950_446186166_95174695', 's', 'o'], ['37880809', '201610751', 'cluster_216491950_446186166_95174695', 'R', 'o'], ['80367855', '201610751', 'cluster_216491950_446186166_95174695', 's', 'o'], ['80367855', '20364366#1', 'cluster_216491950_446186166_95174695', 'l', 'o'], ['80367855', '-80367855', 'cluster_216491950_446186166_95174695', 't', 'o']]]",14.8166666667,1.3105045678,32.195,4.76433888383,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.motorway_link', 'highway.motorway_link']",8.66666666667,6,0,0,0,0,,0,0,4,1,5,1
1073,cluster_216492078_446186170_447105266,traffic_light,11887.29,2102.64,,False,"[10, 'cluster_216492078_446186170_447105266', [['-328375805', '-201610752', 'cluster_216492078_446186170_447105266', 's', 'o'], ['-328375805', '38045357', 'cluster_216492078_446186170_447105266', 't', 'o'], ['201610752', '38045357', 'cluster_216492078_446186170_447105266', 's', 'o'], ['201610752', '-201610752', 'cluster_216492078_446186170_447105266', 't', 'o']]]",13.89,0.0,56.41,31.3531146778,"['highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,3,0,0,0,0,,0,0,4,3,9,1
1074,cluster_2187004391_26041947_26041948,traffic_light,24217.24,7648.76,,False,"[10, 'cluster_2187004391_26041947_26041948', [['-208405192#0', '132622447#0', 'cluster_2187004391_26041947_26041948', 'r', 'o'], ['-208405192#0', '-320066953', 'cluster_2187004391_26041947_26041948', 's', 'o'], ['-208405192#0', '208405192#0', 'cluster_2187004391_26041947_26041948', 't', 'o'], ['132622446#1', '-320066953', 'cluster_2187004391_26041947_26041948', 'r', 'o'], ['132622446#1', '208405192#0', 'cluster_2187004391_26041947_26041948', 'l', 'o'], ['132622446#1', '132622447#0', 'cluster_2187004391_26041947_26041948', 't', 'o'], ['208405194#0', '-320066953', 'cluster_2187004391_26041947_26041948', 's', 'o'], ['320066953', '208405192#0', 'cluster_2187004391_26041947_26041948', 's', 'o'], ['320066953', '132622447#0', 'cluster_2187004391_26041947_26041948', 'l', 'o'], ['320066953', '-320066953', 'cluster_2187004391_26041947_26041948', 't', 'o']]]",14.8166666667,1.3105045678,69.425,46.3679917436,"['highway.secondary', 'highway.secondary', 'highway.motorway_link', 'highway.motorway_link', 'highway.secondary', 'highway.secondary']",8.66666666667,6,0,0,0,0,,0,0,4,1,9,1
1075,cluster_2187125435_2187125439_2187125443_2187125447_25776412,traffic_light,28566.61,16481.29,,False,"[18, 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', [['-208418199#0', '-309639550#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'r', 'o'], ['-208418199#0', '309639547#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['-208418199#0', '-33142546#3', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'l', 'o'], ['-208418199#0', '208418199#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 't', 'o'], ['-309639547#2', '-33142546#3', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'r', 'o'], ['-309639547#2', '208418199#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['-309639547#2', '-309639550#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'l', 'o'], ['-309639547#2', '309639547#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 't', 'o'], ['304930162#9', '309639547#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'r', 'o'], ['304930162#9', '-33142546#3', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['304930162#9', '-33142546#3', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['304930162#9', '208418199#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'l', 'o'], ['304930162#9', '-309639550#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 't', 'o'], ['33142546#1', '208418199#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'r', 'o'], ['33142546#1', '-309639550#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['33142546#1', '-309639550#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 's', 'o'], ['33142546#1', '309639547#0', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 'l', 'o'], ['33142546#1', '-33142546#3', 'cluster_2187125435_2187125439_2187125443_2187125447_25776412', 't', 'o']]]",13.89,0.0,108.2875,33.9421768417,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary']",8.0,8,0,0,0,0,,0,0,0,3,14,1
