,junction_id,junction_type,x,y,z,isRoundabout,connections,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_connections,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
54,1456613109,traffic_light,16913.29,12489.24,,False,"[[['-202705923', '132408412#0', '1456613109', 'l', 'o']], [['-202705923', '132408412#0', '1456613109', 'l', 'o']], [['-202705923', '132408412#0', '1456613109', 'l', 'o']], [['146825990#0', '132408412#0', '1456613109', 'l', 'o']], [['146825990#0', '132408412#0', '1456613109', 'l', 'o']], [['-132408354', '132408402#0', '1456613109', 'l', 'o']], [['132408411#0', '132408402#0', '1456613109', 'l', 'o']]]",13.89,0.0,90.4828571429,8.71886413684,"['highway.unclassified', 'highway.unclassified', 'highway.unclassified', 'highway.motorway_link', 'highway.motorway_link', 'highway.unclassified', 'highway.motorway_link']",8.0,7,,0,0,0,0,,0,0,1,2,3,0
55,1456626139,traffic_light,17280.41,13585.77,,True,"[[['296950371#0', '132409826#1', 'GS_1456626139', 'r', 'o']], [['132409826#3', '132409826#1', 'GS_1456626139', 's', 'o']]]",13.89,0.0,188.1,146.43,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,1,7,0
56,1456626159,traffic_light,17044.04,13665.91,,False,"[[['132409800#0', '-132409800#6', '1456626159', 't', 'o']], [['-296950370#1', '296950370#0', '1456626159', 't', 'o']], [['-132409799#2', '132409799#0', '1456626159', 't', 'o']], [['338407173#2', '-338407173#4', '1456626159', 't', 'o']]]",12.5,2.40755062252,167.7025,42.7978775029,"['highway.unclassified', 'highway.unclassified', 'highway.residential', 'highway.unclassified']",4.75,4,,0,0,0,0,,0,0,0,0,5,0
57,1457715952,traffic_light,17085.99,14215.22,,False,"[[['94559473#0', '-94559473#1', 'GS_1457715952', 't', 'o']], [['132530810#4', '132530810#6', 'GS_1457715952', 's', 'o']]]",11.11,2.78,90.03,11.05,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,0,5,0
58,1457715959,traffic_light,18533.47,14183.59,,False,"[[['-132530736#1', '132530736#0', '1457715959', 't', 'o']], [['140559827#0', '-140559827#1', '443122', 't', 'o'], ['-140559827#1', '140559827#0', '1457715959', 't', 'o']], [['140559827#0', '-140559827#1', '443122', 't', 'o'], ['-140559827#1', '140559827#0', '1457715959', 't', 'o']], [['45382183', '-45382183', '1457715959', 't', 'o']], [['45382183', '-45382183', '1457715959', 't', 'o']]]",13.89,0.0,134.51,108.623932354,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,1,1,0
59,1457827013,traffic_light,19055.61,13172.93,,False,"[[['132540319#0', '132540394#2', 'GS_1457827013', 's', 'o']], [['132540394#0', '132540394#2', 'GS_1457827013', 's', 'o']], [['132540394#0', '132540394#2', 'GS_1457827013', 's', 'o']]]",15.7433333333,1.3105045678,37.71,3.42239682094,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,3,3,7,0
60,1457827061,traffic_light,19145.45,13200.58,,False,"[[['132540345#0', '132540163#3', 'GS_1457827061', 's', 'o']], [['132540163#1', '132540163#3', 'GS_1457827061', 's', 'o']], [['132540163#1', '132540163#3', 'GS_1457827061', 's', 'o']]]",13.89,0.0,46.7166666667,27.911861676,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,3,2,7,0
61,1457828343,traffic_light,18327.52,13727.6,,False,"[[['132540413#1', '-132540413#3', 'GS_1457828343', 't', 'o']], [['-132540413#7', '132540413#4', 'GS_1457828343', 't', 'o']], [['132540030#3', '-132540413#3', 'GS_1457828343', 'l', 'o']]]",12.0366666667,2.6210091356,107.663333333,38.3142656925,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,,0,0,0,0,,0,0,0,0,2,0
62,1457829111,traffic_light,18951.39,14162.56,,False,"[[['85417941#1', '-85417941#1', '1457829112', 't', 'o'], ['-85417941#1', '85417941#1', '1457829111', 't', 'o']], [['85417941#1', '-85417941#1', '1457829112', 't', 'o'], ['-85417941#1', '85417941#1', '1457829111', 't', 'o']], [['-132539982#2', '132539982#0', '1457829111', 't', 'o']], [['140559827#0', '85417941#0', '443122', 's', 'o'], ['85417941#0', '-85417941#0', '1457829111', 't', 'o']], [['140559827#0', '85417941#0', '443122', 's', 'o'], ['85417941#0', '-85417941#0', '1457829111', 't', 'o']]]",13.89,0.0,96.67,53.5304081808,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,2,3,0
63,1457829112,traffic_light,18987.46,14163.69,,False,"[[['-160207521#1', '160207521#0', '1457829112', 't', 'o']], [['-160207521#1', '160207521#0', '1457829112', 't', 'o']], [['85417941#0', '85417941#1', '1457829111', 's', 'o'], ['85417941#1', '-85417941#1', '1457829112', 't', 'o']], [['85417941#0', '85417941#1', '1457829111', 's', 'o'], ['85417941#1', '-85417941#1', '1457829112', 't', 'o']]]",13.89,0.0,51.885,15.795,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,4,,0,0,0,0,,0,0,5,2,7,1
64,1457856512,traffic_light,19736.68,13150.13,,False,"[[['-132540415#2', '132540415#0', '1457856512', 't', 'o']], [['207881868#1', '-207881868#2', '1457856512', 't', 'o']], [['207881868#1', '-207881868#2', '1457856512', 't', 'o']], [['132540066#0', '-132540066#1', '1457856512', 't', 'o']], [['-207881868#3', '207881868#3', '1457856512', 't', 'o']], [['-207881868#3', '207881868#3', '1457856512', 't', 'o']]]",12.9633333333,2.07208965915,182.001666667,93.4570909414,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",7.33333333333,6,,0,0,0,0,,0,0,6,0,12,0
65,1457856553,traffic_light,18462.27,14182.01,,False,"[[['-132545201#2', '132545201#0', '1457856553', 't', 'o']], [['-33432713#4', '33432713#4', '1457856553', 't', 'o']], [['-33432713#4', '33432713#4', '1457856553', 't', 'o']], [['33432713#0', '-33432713#3', '1457856553', 't', 'o']], [['33432713#0', '-33432713#3', '1457856553', 't', 'o']]]",12.778,2.224,87.23,37.8194965593,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,0,5,0
66,1457856625,traffic_light,18608.26,14853.39,,False,"[[['132531092#1', '208913389#3', 'GS_1457856625', 'r', 'o']], [['208913389#0', '208913389#3', 'GS_1457856625', 's', 'o']], [['208913389#0', '208913389#3', 'GS_1457856625', 's', 'o']]]",13.89,0.0,220.296666667,104.500954169,"['highway.residential', 'highway.primary', 'highway.primary']",7.33333333333,3,,0,0,0,0,,0,0,6,1,1,0
67,1458169782,traffic_light,20513.91,17537.88,,False,"[[['-40849433', '40849433', '1458169782', 't', 'o']], [['-40849433', '40849433', '1458169782', 't', 'o']], [['26646694#0', '-26646694#1', '1458169782', 't', 'o']], [['209985249', '-209985249', '1458169782', 't', 'o']], [['209985249', '-209985249', '1458169782', 't', 'o']], [['132577280#3', '-132577280#5', '1458169782', 't', 'o']]]",12.9633333333,2.07208965915,71.285,36.397051964,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.residential']",7.33333333333,6,,0,0,0,0,,0,0,6,0,1,0
68,1458506908,traffic_light,17007.51,10916.77,,False,"[[['132610108#0', '225924659#2', 'GS_1458506908', 's', 'o']], [['283068689#0', '225924659#0', 'GS_cluster_423702_702713704_702713772', 't', 'o'], ['225924659#0', '225924659#2', 'GS_1458506908', 's', 'o']]]",16.67,0.0,34.205,1.615,"['highway.motorway_link', 'highway.motorway_link']",12.0,2,,0,0,0,0,,0,0,1,3,3,0
69,1458613093,traffic_light,21819.23,7709.03,,False,"[[['67205246#0', '-178424458#7', '96144037', 'r', 'o'], ['-178424458#7', '178424458#6', '1458613093', 't', 'o']], [['-132618685#2', '132618685#0', '1458613093', 't', 'o']], [['178424458#4', '-178424458#5', '1458613093', 't', 'o']]]",13.89,0.0,125.076666667,16.8606333083,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,,0,0,0,0,,0,0,0,7,10,0
70,1458613401,traffic_light,21790.15,8327.89,,False,"[[['132618464#16', '-132618464#18', '1458613401', 't', 'o']], [['363529108#4', '-363529108#5', '273762698', 't', 'o'], ['-363529108#5', '363529108#4', '1458613401', 't', 'o']], [['-132618464#22', '132618464#19', '1458613401', 't', 'o']], [['363529108#1', '-363529108#3', '1458613401', 't', 'o']]]",11.11,2.78,178.375,65.951786367,"['highway.residential', 'highway.unclassified', 'highway.residential', 'highway.unclassified']",4.5,4,,0,0,0,0,,0,0,0,7,1,0
71,1458613631,traffic_light,22256.43,9779.33,,False,"[[['-220476531', '220476531', '1458613631', 't', 'o']], [['-220476531', '220476531', '1458613631', 't', 'o']], [['220476530', '-220476530', '1458613631', 't', 'o']], [['220476530', '-220476530', '1458613631', 't', 'o']], [['-132618563', '132618563', '1458613631', 't', 'o']]]",13.89,0.0,20.382,1.4797486273,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4,5,,0,0,0,0,,0,0,2,2,11,0
72,1458613683,traffic_light,22459.69,10053.18,,False,"[[['-159676149', '159676149', '1458613683', 't', 'o']], [['-159676149', '159676149', '1458613683', 't', 'o']], [['183486614', '-183486614', '1458613683', 't', 'o']], [['183486614', '-183486614', '1458613683', 't', 'o']], [['220455105', '-220455105', '1458613683', 't', 'o']], [['220455105', '-220455105', '1458613683', 't', 'o']], [['-132618501', '132618501', '1458613683', 't', 'o']], [['-132618501', '132618501', '1458613683', 't', 'o']]]",13.89,0.0,37.5925,11.9598607329,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.residential']",5.5,8,,0,0,0,0,,0,0,2,2,0,0
73,1458614294,traffic_light,20786.15,11024.69,,False,"[[['132618671#0', '146383528', 'GS_1458614294', 's', 'o']], [['132618544#0', '146383528', 'GS_1458614294', 's', 'o']]]",13.89,0.0,22.355,1.795,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,2,3,0
74,1458614316,traffic_light,20814.64,11026.14,,False,"[[['-43458458#1', '43458458#0', '1458614316', 't', 'o']], [['-43458458#1', '43458458#0', '1458614316', 't', 'o']], [['132618545#0', '132618495#0', '1458614316', 'l', 'o']], [['-132618495#0', '132618495#0', '1458614316', 't', 'o']], [['-132618495#0', '132618495#0', '1458614316', 't', 'o']]]",13.89,0.0,38.848,33.4369791698,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,2,8,0
75,1458680158,traffic_light,22402.66,9188.77,,False,"[[['-49188344#1', '49188344#0', '1458680158', 't', 'o']], [['-49188344#1', '49188344#0', '1458680158', 't', 'o']], [['-132622381#2', '132622381#0', '1458680158', 't', 'o']], [['183486611', '-183486611', '1458680158', 't', 'o']], [['183486611', '-183486611', '1458680158', 't', 'o']]]",13.89,0.0,131.942,65.5098286977,"['highway.primary', 'highway.primary', 'highway.tertiary', 'highway.primary', 'highway.primary']",8.4,5,,0,0,0,0,,0,0,10,1,12,0
76,1458680299,traffic_light,19537.53,9373.51,,False,"[[['38502041#0', '-132622368#1', 'GS_455507620', 'l', 'o'], ['-132622368#1', '132622368#0', '1458680299', 't', 'o']], [['-319623767#1', '319623767#1', '1458680299', 't', 'o']], [['-319623767#1', '319623767#1', '1458680299', 't', 'o']], [['69226107#0', '-182282835', '1458680299', 't', 'o']], [['319623767#0', '-319623767#0', '1458680299', 't', 'o']], [['319623767#0', '-319623767#0', '1458680299', 't', 'o']]]",13.89,0.0,70.7083333333,27.156690653,"['highway.unclassified', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.16666666667,6,,0,0,0,0,,0,0,2,2,11,1
77,1458838511,traffic_light,17111.12,15320.92,,False,"[[['-132630678#2', '132630678#0', 'GS_1458838511', 't', 'o']], [['-132630672#1', '132630672#0', 'GS_1458838511', 't', 'o']], [['-132630672#1', '132630672#0', 'GS_1458838511', 't', 'o']], [['132630677#6', '-132630677#9', 'GS_1458838511', 't', 'o']], [['176362256#0', '-176362256#1', 'GS_1458838511', 't', 'o']], [['176362256#0', '-176362256#1', 'GS_1458838511', 't', 'o']]]",12.9633333333,2.07208965915,195.013333333,113.11515735,"['highway.residential', 'highway.unclassified', 'highway.unclassified', 'highway.residential', 'highway.unclassified', 'highway.unclassified']",4.66666666667,6,,0,0,0,0,,0,0,0,0,1,0
78,1458874179,traffic_light,24407.0,4097.36,,False,"[[['199695112#0', '-199695112#2', 'GS_308676057', 't', 'o'], ['-199695112#2', '199695112#0', 'GS_1458874179', 't', 'o']], [['202902110#0', '-215744889#1', 'GS_1458874179', 't', 'o']]]",13.89,0.0,158.485,132.915,"['highway.tertiary', 'highway.tertiary']",6.0,2,,0,0,0,0,,0,0,7,1,3,0
79,1458992569,traffic_light,19919.21,5882.51,,True,"[[['27384621#6', '23621539#0', '1458992569', 'r', 'o']], [['361975450#10', '23621539#0', '1458992569', 's', 'o']], [['361975450#10', '23621539#0', '1458992569', 's', 'o']], [['8279728#0', '23621539#0', '1458992569', 'l', 'o']]]",11.11,2.78,123.5875,41.3805155689,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",5.5,4,,0,0,0,0,,0,0,2,7,3,0
80,1458992721,traffic_light,20290.94,6687.35,,False,"[[['-132642971#9', '132642971#0', '1458992721', 't', 'o']], [['-132642971#9', '132642971#0', '1458992721', 't', 'o']], [['-132643019#1', '132643017#0', '1458992721', 't', 'o']], [['183912284#1', '-183912284#2', '1458992721', 't', 'o']], [['183912284#1', '-183912284#2', '1458992721', 't', 'o']], [['237304175#0', '-237304175#2', '1458992721', 't', 'o']]]",13.89,0.0,282.066666667,187.501742273,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,,0,0,0,0,,0,0,2,1,12,0
81,14593187,traffic_light,13566.08,15244.56,,False,"[[['23543134#0', '-23543134#1', 'GS_14593187', 't', 'o']]]",13.89,0.0,75.65,0.0,['highway.residential'],4.0,1,,0,0,0,0,,0,0,0,2,1,0
82,1459830256,traffic_light,23423.76,3414.83,,False,"[[['8804621#0', '132705041', 'GS_1459830256', 's', 'o']], [['8804604#0', '132705041', 'GS_1459830256', 's', 'o']]]",16.67,0.0,45.095,11.555,"['highway.motorway_link', 'highway.motorway_link']",12.0,2,,0,0,0,0,,0,0,1,3,12,0
83,1459991230,traffic_light,24110.74,1271.2,,True,"[[['-132715131#1', '132715122#4', 'GS_1459991230', 'r', 'o']], [['132715122#2', '132715122#4', 'GS_1459991230', 's', 'o']], [['132715122#2', '132715122#4', 'GS_1459991230', 's', 'o']]]",13.89,0.0,147.21,186.308494707,"['highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,4,1,7,0
84,1462694008,traffic_light,14944.74,18072.94,,False,"[[['133059917#0', '-133059917#2', 'GS_1462694008', 't', 'o']], [['133059917#0', '-133059917#2', 'GS_1462694008', 't', 'o']], [['260714007#0', '132933506#0', 'GS_1462694008', 's', 'o']], [['260714007#0', '132933506#0', 'GS_1462694008', 's', 'o']], [['-51236920#2', '-132933508#2', 'GS_395576169', 's', 'o'], ['-132933508#2', '-133059917#2', 'GS_1462694008', 's', 'o']]]",13.89,0.0,16.304,3.82021779484,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,5,,0,0,0,0,,0,0,3,2,3,0
85,146744271,traffic_light,15316.86,1187.46,,False,"[[['253206120#0', '115991148#0', '146744271', 's', 'o']], [['253206120#0', '115991148#0', '146744271', 's', 'o']], [['-115991148#1', '115991148#0', '146744271', 't', 'o']], [['-115991148#1', '115991148#0', '146744271', 't', 'o']]]",13.89,0.0,89.54,38.36,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,,0,0,0,0,,0,0,3,2,1,0
86,1474567438,traffic_light,14891.87,18940.05,,False,"[[['155602773#0', '155602773#2', 'GS_1474567438', 's', 'o']], [['155602774#0', '134074463#0', 'GS_cluster_279023253_330969642', 'l', 'o'], ['134074463#0', '155602773#2', 'GS_1474567438', 'l', 'o']]]",13.89,0.0,60.17,18.11,"['highway.tertiary', 'highway.tertiary']",6.0,2,,0,0,0,0,,0,0,7,2,3,0
87,1483476848,traffic_light,25987.47,14995.46,,False,"[[['146515653#0', '321506776', 'GS_1483476848', 's', 'o']], [['206090232#0', '321506776', 'GS_1483476848', 's', 'o']]]",16.67,0.0,40.77,7.86,"['highway.motorway_link', 'highway.motorway_link']",12.0,2,,0,0,0,0,,0,0,1,3,12,0
88,1486026170,traffic_light,13335.98,11715.76,,False,"[[['36303928#0', '170040391', 'GS_1486026170', 's', 'o']], [['8196047#2', '261543615#1', 'GS_cluster_1486026198_1486112506_2671448385_368900', 'l', 'o'], ['261543615#1', '170040391', 'GS_1486026170', 's', 'o']]]",13.89,0.0,35.4,0.1,"['highway.secondary_link', 'highway.secondary_link']",6.0,2,,0,0,0,0,,0,0,1,2,5,0
89,1486026262,traffic_light,13371.42,11905.2,,False,"[[['217129663', '8196047#0', 'cluster_245564835_359696', 's', 'o'], ['8196047#0', '8196047#2', 'GS_1486026262', 's', 'o']], [['217129663', '8196047#0', 'cluster_245564835_359696', 's', 'o'], ['8196047#0', '8196047#2', 'GS_1486026262', 's', 'o']], [['26746957#0', '-26746957#2', 'GS_1486026262', 't', 'o']]]",13.89,0.0,93.2966666667,64.8086935184,"['highway.secondary', 'highway.secondary', 'highway.residential']",6.0,3,,0,0,0,0,,0,0,2,2,3,0
90,14880880,traffic_light,21779.39,18213.47,,False,"[[['-46687953#0', '46687953#0', '14880880', 't', 'o']], [['-46687953#0', '46687953#0', '14880880', 't', 'o']], [['-147064740#1', '147064740#0', '14880880', 't', 'o']], [['150466973#6', '-150466973#6', '14880880', 't', 'o']], [['150466973#6', '-150466973#6', '14880880', 't', 'o']], [['53500863#5', '-53500863#6', '14880880', 't', 'o']]]",12.0366666667,2.6210091356,131.353333333,42.7294811056,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.residential']",7.33333333333,6,,0,0,0,0,,0,0,6,0,0,0
91,14880884,traffic_light,22051.23,18358.46,,False,"[[['-46687955#1', '46687955#0', '14880884', 't', 'o']], [['-46687955#1', '46687955#0', '14880884', 't', 'o']], [['53500880#11', '-53500880#11', '14880884', 't', 'o']], [['46687953#2', '-46687953#2', '14880884', 't', 'o']], [['46687953#2', '-46687953#2', '14880884', 't', 'o']], [['244273237#3', '-244273237#3', '14880884', 't', 'o']]]",13.89,0.0,97.545,5.05714593422,"['highway.primary', 'highway.primary', 'highway.unclassified', 'highway.primary', 'highway.primary', 'highway.unclassified']",7.66666666667,6,,0,0,0,0,,0,0,5,2,10,0
92,14880887,traffic_light,22618.95,18661.63,,False,"[[['138184258', '-138184258', 'cluster_14880888_271773302', 't', 'o'], ['-138184258', '138184258', '14880887', 't', 'o']], [['138184258', '-138184258', 'cluster_14880888_271773302', 't', 'o'], ['-138184258', '138184258', '14880887', 't', 'o']], [['53500850#3', '-34174956#9', '14880887', 'l', 'o']], [['34174956#7', '-34174956#9', '14880887', 't', 'o']], [['34174956#7', '-34174956#9', '14880887', 't', 'o']], [['23479203#1', '138184258', '14880887', 'l', 'o']], [['23479203#1', '138184258', '14880887', 'l', 'o']]]",13.0957142857,1.94559470998,218.432857143,114.202403867,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,,0,0,0,0,,0,0,6,0,5,0
93,14880922,traffic_light,24015.48,18812.13,,False,"[[['-38576411#2', '38576411#0', '14880922', 't', 'o']], [['-38576411#2', '38576411#0', '14880922', 't', 'o']], [['-7981496#0', '7981496#0', '14880922', 't', 'o']], [['38576412#1', '-38576412#2', '14880922', 't', 'o']], [['38576412#1', '-38576412#2', '14880922', 't', 'o']], [['93111310#1', '-24999546', '14880922', 't', 'o']]]",13.89,0.0,215.74,80.8708212728,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary']",6.66666666667,6,,0,0,0,0,,0,0,4,1,0,0
94,14882430,traffic_light,17706.1,17045.99,,False,"[[['355190823#7', '-355190823#9', '14882430', 't', 'o']], [['-28895629#0', '28895629#0', '14882430', 't', 'o']]]",13.89,0.0,208.565,161.235,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,5,12,0
95,1492311049,traffic_light,14123.26,16623.44,,False,"[[['295518607', '-295518607', '1492311049', 't', 'o']], [['295518607', '-295518607', '1492311049', 't', 'o']], [['194017225#10', '-194017225#11', '1492311049', 't', 'o']], [['-295518616#0', '295518615', '1492311049', 't', 'o']], [['-295518616#0', '295518615', '1492311049', 't', 'o']], [['-155428550#0', '155428550#0', '1492311049', 't', 'o']]]",12.0366666667,2.6210091356,72.37,31.3388656464,"['highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential']",5.33333333333,6,,0,0,0,0,,0,0,9,0,3,0
96,1507713375,traffic_light,4192.37,30694.04,,False,"[[['45892445#0', '137450815#2', 'GS_1507713375', 's', 'o']], [['137450815#0', '137450815#2', 'GS_1507713375', 's', 'o']], [['137450815#0', '137450815#2', 'GS_1507713375', 's', 'o']]]",19.44,0.0,25.0633333333,5.68985256595,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,3,3,0,0
97,1545597091,traffic_light,9109.0,10137.35,,True,"[[['147008096#0', '23354120#1', 'GS_1545597091', 's', 'o']], [['23354120#6', '23354120#1', 'GS_1545597091', 's', 'o']]]",16.665,2.775,43.13,33.99,"['highway.tertiary', 'highway.tertiary']",6.0,2,,0,0,0,0,,0,0,7,3,3,0
98,1545955674,traffic_light,14226.07,14703.39,,False,"[[['142505420#0', '-142505420#1', 'GS_1545955674', 't', 'o']], [['141225725#0', '141225726#0', 'GS_1545955674', 'l', 'o']]]",8.33,0.0,41.84,17.28,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,8,1,0
99,1546021673,traffic_light,14199.1,14625.72,,False,"[[['141230386#0', '141230384#0', 'GS_1546021673', 'l', 'o']], [['31508556#0', '-37744221', 'GS_1546021673', 't', 'o']]]",13.89,0.0,39.285,13.335,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,2,8,0
100,1547098330,traffic_light,8067.86,7578.58,,False,"[[['-39246309', '30721470', '1547098330', 't', 'o']], [['10376658#0', '-195897989', '1547098330', 't', 'o']]]",13.89,0.0,240.495,28.985,"['highway.tertiary', 'highway.tertiary']",6.0,2,,0,0,0,0,,0,0,7,1,8,0
101,1556009031,traffic_light,11029.69,4243.42,,False,"[[['28840152#0', '-28840152#2', '1556009031', 't', 'o']], [['204125847', '142169748', '1556009031', 'l', 'o']], [['-142169748', '142169748', '1556009031', 't', 'o']], [['-142169748', '142169748', '1556009031', 't', 'o']], [['-30758174#1', '30758174#0', '1556009031', 't', 'o']], [['-30758174#1', '30758174#0', '1556009031', 't', 'o']]]",15.2766666667,3.84512534112,167.748333333,240.740073068,"['highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,6,,0,0,0,0,,0,0,10,5,12,0
